timestamp,open,high,low,close,volume
2026-08-28 17:00:00+00:00,77785.06,78130.99,77649.84,77934.65,353.04407096
2026-08-28 17:30:00+00:00,77934.64,77995.72,77686.45,77901.24,248.21760239
2026-08-28 18:00:00+00:00,77901.23,77934.0,77479.31,77564.49,490.03274508
2026-08-28 18:30:00+00:00,77564.49,77606.8,77260.0,77544.64,260.46177491
2026-08-28 19:00:00+00:00,77544.63,77790.0,77501.71,77683.06,215.53467153
2026-08-28 19:30:00+00:00,77683.05,77696.29,77339.81,77559.99,411.34084316
2026-08-28 20:00:00+00:00,77558.06,77601.69,77387.61,77493.31,267.01589949
2026-08-28 20:30:00+00:00,77492.91,77492.91,77294.29,77404.99,162.97584515
2026-08-28 21:00:00+00:00,77405.0,77435.52,77306.96,77396.88,62.34274545
2026-08-28 21:30:00+00:00,77401.68,77538.0,77244.0,77365.48,52.31379799
2026-08-28 22:00:00+00:00,77365.49,77599.75,77339.31,77577.72,119.03906209
2026-08-28 22:30:00+00:00,77577.72,77765.99,77566.75,77749.34,110.39315376
2026-08-28 23:00:00+00:00,77749.35,77782.38,77655.58,77681.94,89.5396735
2026-08-28 23:30:00+00:00,77681.94,77843.02,77625.34,77839.19,60.31195668
2026-08-29 00:00:00+00:00,77839.19,77953.48,77779.65,77894.65,85.73565692
2026-08-29 00:30:00+00:00,77896.65,77897.7,77715.74,77734.49,76.76066547
2026-08-29 01:00:00+00:00,77734.48,77795.99,77615.1,77792.64,79.98398062
2026-08-29 01:30:00+00:00,77792.64,77855.0,77750.83,77792.04,23.59903322
2026-08-29 02:00:00+00:00,77792.04,77833.74,77574.95,77633.29,46.52979545
2026-08-29 02:30:00+00:00,77633.3,77714.92,77588.29,77668.09,36.77874161
2026-08-29 03:00:00+00:00,77668.09,77735.87,77628.35,77686.8,46.29191599
2026-08-29 03:30:00+00:00,77686.8,77710.27,77485.0,77502.62,134.82103454
2026-08-29 04:00:00+00:00,77502.62,77619.98,77502.62,77608.54,26.71732755
2026-08-29 04:30:00+00:00,77608.54,77674.93,77575.18,77640.42,42.63817116
2026-08-29 05:00:00+00:00,77640.42,77712.05,77624.4,77661.44,27.57792987
2026-08-29 05:30:00+00:00,77661.44,77717.57,77599.51,77635.43,23.6326453
2026-08-29 06:00:00+00:00,77635.42,77641.27,77348.65,77404.83,152.73152446
2026-08-29 06:30:00+00:00,77404.83,77486.92,77403.28,77459.98,19.011998
2026-08-29 07:00:00+00:00,77459.99,77534.72,77433.28,77520.47,19.52053621
2026-08-29 07:30:00+00:00,77520.47,77672.41,77495.04,77619.0,65.44327279
2026-08-29 08:00:00+00:00,77619.0,77619.26,77469.95,77594.12,38.3338082
2026-08-29 08:30:00+00:00,77594.12,77641.79,77506.04,77641.79,28.83082229
2026-08-29 09:00:00+00:00,77641.78,77680.87,77550.19,77632.92,49.94890961
2026-08-29 09:30:00+00:00,77632.92,77752.51,77621.51,77642.41,33.44503101
2026-08-29 10:00:00+00:00,77642.41,77720.03,77505.65,77665.13,34.16905901
2026-08-29 10:30:00+00:00,77665.13,77729.76,77628.46,77628.46,28.89402944
2026-08-29 11:00:00+00:00,77628.46,77728.69,77614.08,77680.5,27.30523141
2026-08-29 11:30:00+00:00,77688.87,77700.0,77536.33,77581.75,126.48440575
2026-08-29 12:00:00+00:00,77581.74,77658.54,77530.51,77583.81,24.60437902
2026-08-29 12:30:00+00:00,77583.8,77599.99,77495.4,77584.62,34.73317948
2026-08-29 13:00:00+00:00,77584.62,77720.03,77557.33,77653.08,39.36723739
2026-08-29 13:30:00+00:00,77643.54,77719.99,77615.03,77692.76,30.29490985
2026-08-29 14:00:00+00:00,77692.76,77750.0,77650.22,77693.09,72.17474165
2026-08-29 14:30:00+00:00,77693.1,78164.0,77675.99,78001.56,150.11781857
2026-08-29 15:00:00+00:00,78001.56,78013.61,77831.84,77894.03,90.95992522
2026-08-29 15:30:00+00:00,77894.02,77936.73,77797.46,77855.58,89.43003939
2026-08-29 16:00:00+00:00,77855.57,78116.61,77845.97,77950.11,96.91272982
2026-08-29 16:30:00+00:00,77950.12,78096.03,77884.5,78019.48,63.55957465
2026-08-29 17:00:00+00:00,78019.47,78106.25,77972.45,77981.65,37.79270458
2026-08-29 17:30:00+00:00,77981.65,78098.42,77884.1,78096.41,84.90531427
2026-08-29 18:00:00+00:00,78096.41,78158.86,78016.09,78050.0,45.28334284
2026-08-29 18:30:00+00:00,78050.01,78270.98,78007.88,78153.0,91.13811927
2026-08-29 19:00:00+00:00,78152.99,78334.44,78152.99,78249.59,82.58151818
2026-08-29 19:30:00+00:00,78249.58,78271.54,78125.11,78193.6,86.74033285
2026-08-29 20:00:00+00:00,78193.6,78302.37,78153.89,78176.81,68.24275023
2026-08-29 20:30:00+00:00,78176.82,78176.82,78108.41,78119.67,44.78310852
2026-08-29 21:00:00+00:00,78119.66,78191.1,78034.77,78100.99,85.12650502
2026-08-29 21:30:00+00:00,78101.0,78199.49,78065.57,78164.22,27.25852595
2026-08-29 22:00:00+00:00,78164.22,78219.2,78079.9,78144.82,36.2144196
2026-08-29 22:30:00+00:00,78144.83,78237.0,78136.84,78221.18,29.89266478
2026-08-29 23:00:00+00:00,78221.18,78263.0,78187.3,78259.97,33.08093646
2026-08-29 23:30:00+00:00,78259.96,78282.81,78219.2,78233.93,44.73303926
2026-08-30 00:00:00+00:00,78233.92,78323.32,78142.96,78212.73,23.64797872
2026-08-30 00:30:00+00:00,78212.73,78300.0,78169.61,78175.94,33.91826352
2026-08-30 01:00:00+00:00,78175.92,78179.52,77969.24,78008.34,132.6240561
2026-08-30 01:30:00+00:00,78008.34,78129.92,77980.0,78076.91,41.67462368
2026-08-30 02:00:00+00:00,78076.9,78131.91,78001.25,78030.97,43.23151619
2026-08-30 02:30:00+00:00,78030.98,78178.81,78000.0,78097.94,31.4517673
2026-08-30 03:00:00+00:00,78097.66,78171.29,78055.01,78169.58,29.38771251
2026-08-30 03:30:00+00:00,78169.58,78230.0,78131.3,78135.1,24.65059332
2026-08-30 04:00:00+00:00,78135.1,78225.64,78086.3,78115.16,26.21227675
2026-08-30 04:30:00+00:00,78115.16,78117.74,77984.3,78117.74,29.03499855
2026-08-30 05:00:00+00:00,78115.08,78222.94,78110.17,78146.53,18.66951568
2026-08-30 05:30:00+00:00,78146.53,78147.87,78110.08,78138.59,14.15190861
2026-08-30 06:00:00+00:00,78124.36,78199.29,78109.49,78180.0,12.50465202
2026-08-30 06:30:00+00:00,78180.0,78300.0,78178.2,78275.09,55.63821899
2026-08-30 07:00:00+00:00,78275.09,78293.51,78220.61,78220.62,8.05807654
2026-08-30 07:30:00+00:00,78220.61,78220.62,78100.17,78103.02,21.43683268
2026-08-30 08:00:00+00:00,78105.16,78199.35,78105.1,78142.42,59.29151244
2026-08-30 08:30:00+00:00,78142.42,78142.42,78020.0,78065.2,73.1581741
2026-08-30 09:00:00+00:00,78065.2,78117.65,77972.25,77984.39,16.53211296
2026-08-30 09:30:00+00:00,77984.39,78059.17,77984.39,77992.14,25.25725072
2026-08-30 10:00:00+00:00,77991.04,78117.0,77944.93,78039.76,41.92032136
2026-08-30 10:30:00+00:00,78039.76,78145.08,78035.47,78144.94,12.80165258
2026-08-30 11:00:00+00:00,78144.94,78213.4,78140.86,78213.39,8.25251094
2026-08-30 11:30:00+00:00,78213.4,78235.19,78108.16,78163.42,18.29415514
2026-08-30 12:00:00+00:00,78163.41,78720.66,78163.41,78624.15,320.31595005
2026-08-30 12:30:00+00:00,78624.15,78850.0,78538.8,78777.18,119.23097773
2026-08-30 13:00:00+00:00,78777.17,78823.64,78582.45,78721.89,54.50321215
2026-08-30 13:30:00+00:00,78721.89,78964.0,78671.83,78848.47,127.41381813
2026-08-30 14:00:00+00:00,78851.59,78946.86,78770.92,78852.46,87.44571697
2026-08-30 14:30:00+00:00,78852.46,78928.9,78690.86,78778.39,130.52641286
2026-08-30 15:00:00+00:00,78778.4,78869.98,78619.39,78779.32,97.0080136
2026-08-30 15:30:00+00:00,78779.32,78910.0,78772.85,78821.69,35.03810995
2026-08-30 16:00:00+00:00,78819.72,79245.71,78730.0,79030.74,277.5047577
2026-08-30 16:30:00+00:00,79030.74,79394.55,79007.84,79336.13,134.29314961
2026-08-30 17:00:00+00:00,79336.13,79336.23,78768.12,78925.25,138.63047739
2026-08-30 17:30:00+00:00,78925.14,79078.16,78846.05,79011.75,65.30420813
2026-08-30 18:00:00+00:00,79011.74,79068.67,78758.35,78999.8,68.77935063
2026-08-30 18:30:00+00:00,78999.88,79169.84,78999.88,79028.06,72.470848
2026-08-30 19:00:00+00:00,79028.06,79038.99,78883.5,78903.56,53.98018121
2026-08-30 19:30:00+00:00,78903.55,78945.0,78694.19,78854.14,53.56448152
2026-08-30 20:00:00+00:00,78854.14,78922.6,78814.62,78826.81,47.0955693
2026-08-30 20:30:00+00:00,78826.81,78882.44,78414.78,78582.31,135.10481779
2026-08-30 21:00:00+00:00,78582.31,78660.41,78211.37,78628.28,188.75411762
2026-08-30 21:30:00+00:00,78625.78,78724.96,78527.91,78646.77,61.47841379
2026-08-30 22:00:00+00:00,78646.78,78796.15,78282.61,78371.84,175.79942196
2026-08-30 22:30:00+00:00,78371.84,78537.0,78259.56,78424.4,104.3155626
2026-08-30 23:00:00+00:00,78422.45,78445.37,77645.56,77683.85,254.00039577
2026-08-30 23:30:00+00:00,77679.98,77888.3,77000.0,77665.14,402.80686184
2026-08-31 00:00:00+00:00,77672.1,77963.47,77423.86,77896.56,261.92615016
2026-08-31 00:30:00+00:00,77896.57,78169.56,77875.25,77921.52,80.00343172
2026-08-31 01:00:00+00:00,77921.52,77985.71,77540.16,77763.8,107.01770338
2026-08-31 01:30:00+00:00,77763.8,77936.81,77599.22,77631.53,89.12652488
2026-08-31 02:00:00+00:00,77633.88,77989.8,77504.73,77862.9,100.57647346
2026-08-31 02:30:00+00:00,77862.9,77920.33,77369.59,77457.35,87.38915836
2026-08-31 03:00:00+00:00,77457.35,77745.0,77371.19,77708.57,79.95380992
2026-08-31 03:30:00+00:00,77706.24,77850.0,77653.2,77744.84,89.60998448
2026-08-31 04:00:00+00:00,77744.83,77765.0,77432.56,77500.01,88.76303758
2026-08-31 04:30:00+00:00,77500.0,77574.95,77439.44,77524.59,36.72657034
