timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,atr_14,volume_sma_20,volume_ratio,price_change_pct
2026-08-29 20:00:00+00:00,78193.6,78302.37,78153.89,78176.81,68.24275023,77885.9945,77724.39660000001,78045.8615803595,77923.38768320286,63.49096266747177,122.4738971566403,78.7533514425186,43.7205457141217,183.37343804466713,68.576114193,0.9951387743834277,-0.02147234556282296
2026-08-29 20:30:00+00:00,78176.82,78176.82,78108.41,78119.67,44.78310852,77910.55500000001,77735.5902,78057.21672184266,77937.92711407672,59.88714308887383,119.28960776593885,86.86060270720266,32.429005058736195,175.1617638986197,69.370568147,0.6455635252273293,-0.07309072856771515
2026-08-29 21:00:00+00:00,78119.66,78191.1,78034.77,78100.99,85.12650502,77931.5795,77747.7438,78063.9510723284,77950.00584636733,58.713832799313145,113.94522596106981,92.2775273579761,21.66769860309371,173.8166379058613,72.2616318275,1.1780318665264922,-0.023912031374417886
2026-08-29 21:30:00+00:00,78101.0,78199.49,78065.57,78164.22,27.25852595,77960.70300000001,77762.9284,78079.37706120095,77965.87356145124,61.465879078760764,113.50349974971323,96.52272183632353,16.9807779133897,170.96687805544252,67.3003378375,0.40502807007918834,0.08095928105391614
2026-08-29 22:00:00+00:00,78164.22,78219.2,78079.9,78144.82,36.2144196,77988.75349999999,77777.8872,78089.44520563158,77979.1288531956,60.14127219396546,110.3163524359843,99.28144795625569,11.03490447972861,168.7049581943397,67.8808398665,0.5334998752405279,-0.02481954019369903
2026-08-29 22:30:00+00:00,78144.83,78237.0,78136.84,78221.18,29.89266478,78020.5815,77795.0012,78109.71209707287,77997.0585677737,63.477546344729774,112.65352929917572,101.9558642248397,10.697665074336015,163.8088897518871,67.6388141315,0.4419454297629195,0.09771600983914386
2026-08-29 23:00:00+00:00,78221.18,78263.0,78187.3,78259.97,33.08093646,78050.926,77808.64619999999,78132.8286975232,78016.53348867934,65.07670676187817,116.29520884386147,104.82373314864407,11.471475695217407,157.5153976267521,67.324499085,0.4913655045280609,0.04959014936876116
2026-08-29 23:30:00+00:00,78259.96,78282.81,78219.2,78233.93,44.73303926,78077.98449999999,77818.338,78148.3827440581,78032.63693396235,63.079931526839395,115.74581009574467,107.00814853806419,8.737661557680482,150.80786922484126,68.0464055555,0.6573901868117757,-0.033273715796222625
2026-08-30 00:00:00+00:00,78233.92,78323.32,78142.96,78212.73,23.64797872,78103.9665,77828.9538,78158.28232189531,78045.97716107625,61.427416456025746,112.30516081905807,108.06755099426297,4.237609824795101,152.9187357087812,65.620067409,0.3603772390632535,-0.027098216847853962
2026-08-30 00:30:00+00:00,78212.73,78300.0,78169.61,78175.94,33.91826352,78112.68549999999,77835.6888,78160.99888775757,78055.60403803358,58.56035799243271,105.39484972399077,107.53301074020854,-2.138161016217765,151.30954030101108,59.8100896565,0.5670993592351832,-0.047038378535047
2026-08-30 01:00:00+00:00,78175.92,78179.52,77969.24,78008.34,132.6240561,78118.401,77837.96260000001,78137.51290502564,78052.10299817924,47.64944576024666,85.40990684639837,103.1083899614465,-17.698483115048134,155.5217159937959,61.89329620049999,2.142785475027401,-0.21438821202534042
2026-08-30 01:30:00+00:00,78008.34,78129.92,77980.0,78076.91,41.67462368,78129.4675,77844.811,78128.18938117554,78053.94055386966,51.620987720083406,74.24882730588433,97.33647743033407,-23.087650124449738,155.12159342281035,59.50552541500001,0.700348806087422,0.08790085778007661
2026-08-30 02:00:00+00:00,78076.9,78131.91,78001.25,78030.97,43.23151619,78133.5105,77849.5776,78113.23255330238,78052.23903136079,48.942056227211324,60.99352194159292,90.06788633258584,-29.074364390992926,153.37433674975273,56.8214647335,0.7608307246700061,-0.05883941872187881
2026-08-30 02:30:00+00:00,78030.98,78178.81,78000.0,78097.94,31.4517673,78137.4335,77855.69559999999,78110.87985279433,78055.62428829703,52.78848116222113,55.25556449730357,83.10542196552939,-27.84985746822582,155.19116983905593,55.216074366,0.5696125206497263,0.08582489747339661
2026-08-30 03:00:00+00:00,78097.66,78171.29,78055.01,78169.58,29.38771251,78146.83,77866.4214,78119.91064467213,78064.06545212687,56.55862137065854,55.84519254525367,77.65337608147425,-21.808183536220582,152.4118005648376,54.795824762500004,0.5363129880310102,0.09173097267354269
2026-08-30 03:30:00+00:00,78169.58,78230.0,78131.3,78135.1,24.65059332,78148.7645,77875.7616,78122.24746856872,78069.32727048785,54.31064941732749,52.92019808087207,72.70674048135382,-19.78654240048175,148.5752433816347,51.783088715,0.4760355925400693,-0.04410923021461732
2026-08-30 04:00:00+00:00,78135.1,78225.64,78086.3,78115.16,26.21227675,78152.0225,77884.3288,78121.15708878892,78072.72228748875,52.99875076259439,48.434801300172694,67.85235264511759,-19.417551344944897,147.91558314008913,50.8295354105,0.515689874760989,-0.025519900787229766
2026-08-30 04:30:00+00:00,78115.16,78117.74,77984.3,78117.74,29.03499855,78150.25950000001,77896.6312,78120.6313828214,78076.05693285995,53.15641914519841,44.574449961452046,63.196772108384486,-18.62232214693244,146.8816129157972,47.7243793745,0.6083892327264904,0.0033028159962755765
2026-08-30 05:00:00+00:00,78115.08,78222.94,78110.17,78146.53,18.66951568,78145.1065,77907.391,78124.61578546427,78081.27716005551,54.971634017093976,43.338625408752705,59.225142768458134,-15.88651735970543,144.44506913609771,44.528779249500005,0.4192685268866793,0.03685462482656554
2026-08-30 05:30:00+00:00,78146.53,78147.87,78110.08,78138.59,14.15190861,78142.356,77917.35440000001,78126.76566462361,78085.52255560695,54.34615848315951,41.243109016664675,55.628736018099445,-14.38562700143477,136.82684991209027,40.899358037499994,0.3460178665157612,-0.010160399956338217
2026-08-30 06:00:00+00:00,78124.36,78199.29,78109.49,78180.0,12.50465202,78142.51550000001,77927.7256,78134.95556237383,78092.52088482125,57.08845993068603,42.43467755257734,52.98992432499503,-10.55524677241769,133.46778920408298,38.112453127,0.32809884943200707,0.05299558131264259
2026-08-30 06:30:00+00:00,78180.0,78300.0,78178.2,78275.09,55.63821899,78150.2865,77940.5188,78156.514706624,78106.04452298264,62.63828138622122,50.470183641358744,52.48597618826778,-2.015792546909033,132.63437568950582,38.6552086505,1.4393459751582618,0.12162957278076814
2026-08-30 07:00:00+00:00,78275.09,78293.51,78220.61,78220.62,8.05807654,78156.268,77956.8346,78166.37705945107,78114.5315953543,58.01004705828009,51.84546409676841,52.35787376996791,-0.5124096731994996,128.36763456882642,34.8017872265,0.23154203223977352,-0.06958791104552109
2026-08-30 07:30:00+00:00,78220.61,78220.62,78100.17,78103.02,21.43683268,78153.208,77969.6954,78156.62981953552,78113.67888458732,49.50529280390515,42.950934948195936,50.476486005613516,-7.52555105741758,127.80208924248146,34.510702563,0.6211647717361481,-0.15034398857998177
2026-08-30 08:00:00+00:00,78105.16,78199.35,78105.1,78142.42,59.29151244,78153.08799999999,77982.13440000001,78154.44369345313,78115.80785609937,52.04212680492953,38.63583735375141,48.1083562752411,-9.472518921489687,125.55408286801863,35.664557205,1.662477178650843,0.050446192733644146
2026-08-30 08:30:00+00:00,78142.42,78142.42,78020.0,78065.2,73.1581741,78145.289,77991.0584,78140.71389446034,78112.05912601794,47.05271720118312,28.654768442400382,44.21763870867296,-15.562870266272576,125.33021980601718,37.827832670999996,1.933977416477401,-0.09881956560854332
2026-08-30 09:00:00+00:00,78065.2,78117.65,77972.25,77984.39,16.53211296,78131.51,77998.86379999999,78116.66406454337,78102.6021537203,42.4645366027896,14.061910823060316,38.186493131550435,-24.12458230849012,126.7637755341584,37.000391496000006,0.44680913610839046,-0.10351603531406628
2026-08-30 09:30:00+00:00,77984.39,78059.17,77984.39,77992.14,25.25725072,78119.42050000001,78005.8708,78097.50651615208,78094.41977196325,43.03820475919694,3.0867441888258327,31.166543343005515,-28.079799154179682,123.05064871028985,36.026602069,0.7010722429949406,0.009937886287247899
2026-08-30 10:00:00+00:00,77991.04,78117.0,77944.93,78039.76,41.92032136,78110.772,78014.0076,78088.62243674406,78090.37089996597,46.563804686978784,-1.7484632219129708,24.583542030021817,-26.33200525193479,126.55203094526964,36.940219201000005,1.1348151761607626,0.061057434762012974
2026-08-30 10:30:00+00:00,78039.76,78145.08,78035.47,78144.94,12.80165258,78109.22200000001,78024.0582,78097.28667724498,78094.41305552404,53.42129536080629,2.8736217209370807,20.241557968204873,-17.367936247267792,125.34188587775041,35.884388654000006,0.3567471276558312,0.13477745190402235
2026-08-30 11:00:00+00:00,78144.94,78213.4,78140.86,78213.39,8.25251094,78119.4745,78035.0234,78115.1487268996,78103.22616252226,57.26490553848713,11.922564377338858,18.577759250031672,-6.655194872692814,121.57032260076778,29.665811396,0.2781825458889262,0.08759364329922192
2026-08-30 11:30:00+00:00,78213.4,78235.19,78108.16,78163.42,18.29415514,78123.8,78045.7226,78122.57507660735,78107.6849652984,53.776212793310165,14.890111308952328,17.840229661815805,-2.950118352863477,121.9602995578557,28.496787969000003,0.6419725324798411,-0.06388931613883209
2026-08-30 12:00:00+00:00,78163.41,78720.66,78163.41,78624.15,320.31595005,78153.459,78064.5956,78199.74044943698,78145.94163453556,71.19864840369497,53.79881490142725,25.031946709738097,28.766868191689152,153.05242101800886,42.351009662,7.563360415877114,0.589444525329097
2026-08-30 12:30:00+00:00,78624.15,78850.0,78538.8,78777.18,119.23097773,78187.421,78088.5042,78288.57730336975,78192.70003197737,74.62036117034275,95.87727139238268,39.20101164626701,56.67625974611567,164.34867665957947,46.7399701835,2.5509425286730405,0.19463485455804008
2026-08-30 13:00:00+00:00,78777.17,78823.64,78582.45,78721.89,54.50321215,78215.0365,78111.2658,78355.24079515901,78231.89928886793,71.32337400907616,123.34150629107899,56.02911057522941,67.31239571584958,169.8373426124668,47.9957451655,1.1355842473548605,-0.0701852998545971
2026-08-30 13:30:00+00:00,78721.89,78964.0,78671.83,78848.47,127.41381813,78250.705,78136.5428,78431.1222112884,78277.57119339623,74.1403651556201,153.5510178921686,75.53349203861725,78.01752585355135,178.57538956871903,53.13390640600001,2.397975732415039,0.1607939037032713
2026-08-30 14:00:00+00:00,78851.59,78946.86,78770.92,78852.46,87.44571697,78287.56999999999,78160.53039999999,78495.94340955172,78320.15554944095,74.22631131926988,175.7878601107659,95.58436565304699,80.20349445771892,178.38714745666783,56.195578417,1.5560960387507352,0.00506033915432802
2026-08-30 14:30:00+00:00,78852.46,78928.9,78690.86,78778.39,130.52641286,78320.6025,78182.243,78539.39673115916,78354.09884207496,69.60167154541026,185.2978890841914,113.52707033927588,71.77081874491553,182.64806549547683,61.2701491325,2.130342666177123,-0.09393492606318832
2026-08-30 15:00:00+00:00,78778.4,78869.98,78619.39,78779.32,97.0080136,78352.242,78203.9676,78576.30800328852,78385.59670562496,69.62725913070398,190.71129766355443,128.9639158041316,61.74738185942283,187.50106081722825,65.1870740285,1.4881479962973605,0.001180526791677572
2026-08-30 15:30:00+00:00,78779.32,78910.0,78772.85,78821.69,35.03810995,78386.397,78220.3702,78614.05907970566,78417.89991261571,70.83187428411267,196.15916708995064,142.40296606129542,53.75620102865523,183.9045564731401,66.23138409549999,0.5290257848073663,0.05378315019728408
2026-08-30 16:00:00+00:00,78819.72,79245.71,78730.0,79030.74,277.5047577,78428.934,78243.1044,78678.16383667402,78463.29547464418,75.9087840928832,214.86836202983977,156.8960452550043,57.97231677483546,207.60494529648767,79.4813893795,3.49144321540477,0.26521887566735014
2026-08-30 16:30:00+00:00,79030.74,79394.55,79007.84,79336.13,134.29314961,78481.986,78272.7154,78779.38940026263,78527.9498839298,81.08756648626215,251.43951633282995,175.80473947056944,75.63477686226051,220.39816348959613,83.4141359105,1.6099567314836318,0.38641925913891484
2026-08-30 17:00:00+00:00,79336.13,79336.23,78768.12,78925.25,138.63047739,78517.2175,78292.21819999999,78801.82949252993,78557.37952215722,61.82960585734582,244.44997037270514,189.5337856509966,54.91618472170853,245.2347232403393,89.942755953,1.541318985849644,-0.5178977094042803
2026-08-30 17:30:00+00:00,78925.14,79078.16,78846.05,79011.75,65.30420813,78562.65400000001,78312.0636,78834.12495521763,78591.03659459003,63.779863118351265,243.08836062760383,200.24470064631805,42.84365998128578,244.2972430088865,92.13612472550001,0.7087796271501543,0.10959737219711219
2026-08-30 18:00:00+00:00,79011.74,79068.67,78758.35,78999.8,68.77935063,78605.52300000002,78332.4266,78859.61342364569,78621.31536536114,63.29869538161498,238.29805828454846,207.85537217396416,30.442686110584305,249.01315422253694,92.610516635,0.7426732203759938,-0.015124332773286397
2026-08-30 18:30:00+00:00,78999.88,79169.84,78999.88,79028.06,72.470848,78653.666,78351.0596,78885.52828154634,78651.4445975566,63.99055546408646,234.08368398973835,213.101034537119,20.98264945261934,243.37221463521243,92.57615032999999,0.7828241695260392,0.03577224246136268
2026-08-30 19:00:00+00:00,79028.06,79038.99,78883.5,78903.56,53.98018121,78699.6245,78368.1308,78888.30239207768,78670.11981255241,58.73725439322219,218.1825795252662,214.11734353474847,4.065235990517721,237.09491358984047,94.4485537425,0.5715299924779047,-0.15753898045833825
2026-08-30 19:30:00+00:00,78903.55,78945.0,78694.19,78854.14,53.56448152,78742.72450000001,78382.15359999999,78883.04663945035,78683.75093754852,56.74580955852169,199.2957019018213,211.15301520816305,-11.857313306341752,238.07456261913742,95.8639152825,0.5587554124213642,-0.06263342237029512
2026-08-30 20:00:00+00:00,78854.14,78922.6,78814.62,78826.81,47.0955693,78782.077,78393.698,78874.39484876567,78694.34790513752,55.62268439715967,180.04694362815644,204.93180089216173,-24.88485726400529,228.78209386062835,96.12267767950001,0.48995273994582056,-0.03465892849761065
2026-08-30 20:30:00+00:00,78826.81,78882.44,78414.78,78582.31,135.10481779,78803.9455,78401.4722,78829.45871818635,78686.04880105326,46.714831053618404,143.40991713308904,192.62742414034722,-49.21750700725818,245.84480144201228,102.23783594,1.3214757193148,-0.3101736579217196
2026-08-30 21:00:00+00:00,78582.31,78660.41,78211.37,78628.28,188.75411762,78824.69,78410.50159999999,78798.50814615768,78681.76963060486,48.38841922806748,116.73851555281726,177.44964242284124,-60.711126870023975,260.3587441961548,111.26291627399999,1.6964692634441418,0.058499171123882476
2026-08-30 21:30:00+00:00,78625.78,78724.96,78527.91,78646.77,61.47841379,78848.85750000001,78421.04359999999,78775.16381597957,78679.17706537487,49.081155427251176,95.98675060470123,161.15706405921324,-65.17031345451201,255.83669103928682,113.42212920649999,0.5420319140550642,0.023515712158528324
2026-08-30 22:00:00+00:00,78646.78,78796.15,78282.61,78371.84,175.79942196,78836.242,78426.4606,78713.11399813656,78656.41135682858,40.398445704193065,56.702641307972954,140.2661795089652,-83.56353820099224,274.2440702507659,106.19630280199999,1.6554194197115604,-0.34957570412619265
2026-08-30 22:30:00+00:00,78371.84,78537.0,78259.56,78424.4,104.3155626,78818.603,78431.6642,78668.6964599617,78639.22533039683,42.492941839336005,29.47112956487399,118.10716952014695,-88.63603995527296,274.47235094713994,105.4505320455,0.9892369490842372,0.06706490494545747
2026-08-30 23:00:00+00:00,78422.45,78445.37,77645.56,77683.85,254.00039577,78766.701,78422.4448,78517.1816199676,78568.45678740447,27.71485305859231,-51.27516743687738,84.2307021287421,-135.5058695656195,311.99646873662977,115.42539122650001,2.2005591063717804,-0.9442851969539978
2026-08-30 23:30:00+00:00,77679.98,77888.3,77000.0,77665.14,402.80686184,78707.5345,78411.324,78386.09829381874,78501.54443278191,27.455059756340077,-115.44613896317605,44.295333910358465,-159.74147287353452,353.16100668401356,129.195043412,3.117819780093717,-0.02408480012255909
2026-08-31 00:00:00+00:00,77672.1,77963.47,77423.86,77896.56,261.92615016,78659.7395,78404.0558,78310.78471015432,78456.73077109436,35.50764599037039,-145.9460609400412,6.247054940278533,-152.19311588031974,366.47879192086975,137.91906507150003,1.899129391750243,0.2979715223586865
2026-08-31 00:30:00+00:00,77896.57,78169.56,77875.25,77921.52,80.00343172,78616.89600000001,78397.8076,78250.89783166903,78417.08552879107,36.3285667869212,-166.18769712203357,-28.239895472183886,-137.94780164984968,361.3238782122361,135.3929160145,0.5908982100025969,0.03204249327570796
2026-08-31 01:00:00+00:00,77921.52,77985.71,77540.16,77763.8,107.01770338,78566.12,78388.829,78175.95970371996,78368.69400813988,33.43262163190802,-192.7343044199224,-61.1387772617316,-131.5955271581908,367.34002976850513,135.8934005035,0.7875121454278694,-0.2024087825802212
2026-08-31 01:30:00+00:00,77763.8,77936.81,77599.22,77631.53,89.12652488,78506.612,78377.9408,78092.20128776303,78314.08926679619,31.18729732825004,-221.88797903315572,-93.28861761601642,-128.59936141713928,365.2150276421831,138.59782124999998,0.6430586287444978,-0.17009199653309492
2026-08-31 02:00:00+00:00,77633.88,77989.8,77504.73,77862.9,100.57647346,78448.22,78375.03199999999,78056.92416656872,78280.6678396261,38.915366376605704,-223.7436730573827,-119.37962870428969,-104.364044353093,373.7760970963133,129.751407038,0.7751474589446602,0.2980361201176729
2026-08-31 02:30:00+00:00,77862.9,77920.33,77369.59,77457.35,87.38915836,78354.28099999999,78362.6408,77964.6819870966,78219.68133298712,32.10853604215457,-254.99934589052282,-146.50357214153632,-108.4957737489865,386.41637587514845,127.4062074755,0.685909737771645,-0.5208513939244375
2026-08-31 03:00:00+00:00,77457.35,77745.0,77371.19,77708.57,79.95380992,78293.447,78356.1928,77925.28014292789,78181.82123424734,39.20271992617941,-256.54109131945006,-168.51107597711908,-88.03001534233098,385.51592045549484,124.472374102,0.6423418087493143,0.3243333266629955
2026-08-31 03:30:00+00:00,77706.24,77850.0,77653.2,77744.84,89.60998448,78230.1015,78349.1308,77897.52012093898,78149.45225393273,40.17468418522207,-251.93213299375202,-185.19528738044568,-66.73684561330634,372.03621185153116,125.68766291950001,0.7129576793658188,0.04667438868066753
2026-08-31 04:00:00+00:00,77744.83,77765.0,77432.56,77500.01,88.76303758,78155.112,78335.73939999999,77836.3647177176,78101.34542030808,35.99183768866207,-264.9807025904738,-201.1523704224513,-63.82833216802251,369.20791100499343,126.686847267,0.7006491951996142,-0.31491479048642024
2026-08-31 04:30:00+00:00,77500.0,77574.95,77439.44,77524.59,36.72657034,78079.9385,78323.5292,77788.39937653027,78058.62279658155,36.7043546662207,-270.22342005127575,-214.9665803482162,-55.25683970305954,352.51520307606495,124.899633384,0.2940486640748201,0.03171612493986231
