timestamp,open,high,low,close,volume,sma_20,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,atr_14,volume_sma_20,volume_ratio,price_change_pct
2026-09-10 17:00:00+00:00,77160.21,77299.99,77078.38,77290.54,311.10014731,77548.2435,78002.6492,77303.11777772165,77591.3060630529,43.41014521172002,-288.18828533125634,-276.4568545502403,-11.731430781016059,334.4101660559659,198.0270122035,1.5709985413015364,0.1688953193756948
2026-09-10 17:30:00+00:00,77290.55,77518.0,77264.0,77286.04,166.46051315,77508.56999999999,77972.7064,77300.49042730294,77568.69376208603,43.329224075385916,-268.2033347830875,-274.80615059680974,6.602815813722259,328.66658276625407,203.18683256549997,0.8192485263351859,-0.005822187294846071
2026-09-10 18:00:00+00:00,77286.05,77305.18,76947.1,77033.19,106.01895017,77453.2365,77936.5778,77259.36728464095,77529.02681674632,38.937146676425584,-269.65953210537555,-273.7768268985229,4.11729479314738,330.7675411400922,205.331876053,0.5163297204893531,-0.32716128294320024
2026-09-10 18:30:00+00:00,77033.2,77266.0,77008.49,77218.6,88.95292216,77409.894,77905.852,77253.09539469618,77506.03223772808,43.46277072370019,-252.93684303190093,-269.60883012519855,16.671987093297616,325.53485963008524,207.70189107799996,0.42827208600905226,0.2406884616877436
2026-09-10 19:00:00+00:00,77218.91,77227.98,77075.01,77161.65,95.26113289,77359.333,77876.79,77239.02687243524,77480.52244234082,42.42274190844738,-241.4955699055863,-263.98617808127614,22.49060817568983,313.20879822793637,210.73176993399997,0.45204922314198404,-0.0737516608692923
2026-09-10 19:30:00+00:00,77161.65,77270.2,77039.61,77123.6,132.38084556,77317.523,77851.275,77221.26889206059,77454.08374290817,41.704685715710376,-232.81485084758606,-257.75191263453814,24.937061786952086,307.30745549736923,214.43479762,0.6173477767101595,-0.04931206110806441
2026-09-10 20:00:00+00:00,77128.07,77325.53,77071.81,77259.96,112.59413419,77282.79000000001,77826.2242,77227.22137020511,77439.70420639646,45.27929358640277,-212.48283619135327,-248.69809734590118,36.2152611545479,303.47978010470007,217.22524189849997,0.518328962168266,0.176807099253673
2026-09-10 20:30:00+00:00,77259.97,77289.08,77191.12,77239.01,78.04149549,77253.2185,77806.74539999999,77229.03500555817,77424.83796888561,44.824523221425956,-195.80296332744183,-238.11907054220933,42.3161072147675,288.79979581150764,218.31615005450004,0.3574700977024277,-0.02711624494758924
2026-09-10 21:00:00+00:00,77239.02,77278.77,77161.78,77206.21,125.56322057,77214.288,77788.90759999999,77225.52346624153,77408.6433045237,44.07809199371328,-183.1198382821749,-227.11922409020247,43.99938580802757,276.5276675392575,220.9383525065,0.5683179001993596,-0.04246558830827141
2026-09-10 21:30:00+00:00,77206.2,77213.55,77077.78,77125.97,71.61002512,77180.06899999999,77765.3492,77210.20754835822,77387.70454122566,42.225618916179954,-177.49699286743999,-217.19477784564998,39.697784978209995,266.4735484293108,220.99868489250002,0.3240291911910387,-0.10392946370506584
2026-09-10 22:00:00+00:00,77125.98,77197.31,77048.46,77048.51,73.33017081,77143.858,77741.023,77185.33100245695,77362.57901965338,40.457937043633656,-177.2480171964271,-209.2054257158054,31.957408519378305,258.0718663986451,217.7850577695,0.3367089164014705,-0.10043309665992428
2026-09-10 22:30:00+00:00,77048.5,77068.04,76785.67,76802.14,101.51882624,77140.54250000001,77714.5002,77126.37854054049,77321.06501819757,35.384153771124616,-194.68647765707283,-206.3016361040589,11.615158446986072,259.8074473701701,175.01278146500002,0.5800652123245197,-0.31975959041906643
2026-09-10 23:00:00+00:00,76802.16,76846.34,76440.0,76713.46,197.44232766,77130.98150000001,77688.44,77062.85261122657,77276.05723907182,33.74377410421886,-213.20462784524716,-207.68223445229657,-5.52239339295059,270.2740582723006,162.49022954549997,1.2151027677926496,-0.11546553260103343
2026-09-10 23:30:00+00:00,76713.46,76792.24,76457.53,76536.55,191.43850759,77100.5575,77661.3252,76981.88297873017,77221.2789250665,30.6873966206835,-239.39594633632805,-214.02497682910288,-25.37096950722517,274.8766255385653,150.830651229,1.2692281444793787,-0.23061142073372842
